,index,index_character,index_world,name,poster,hero,url,group,Unnamed: 8,url_info,description
1548,1648,32,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Brian Hibbs,https://static.wikia.nocookie.net/intothespiderverse/images/e/e1/Kangaroo_%28Earth-Unknown%29.png/revision/latest/scale-to-width-down/158?cb=20230825050201,Мультфильмы,,,
1549,1649,33,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Hobart Brown (Earth-138),https://static.wikia.nocookie.net/intothespiderverse/images/4/48/Hobiebrown.jpg/revision/latest/scale-to-width-down/350?cb=20231001044404,Мультфильмы,,,
1550,1650,34,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Category:Bruce Banner,,Мультфильмы,,,
1551,1651,35,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Bruce Banner (Earth-616),https://static.wikia.nocookie.net/intothespiderverse/images/4/4c/Earth-616B_Storyboard.png/revision/latest/scale-to-width-down/350?cb=20230918115742,Мультфильмы,,,
1552,1652,36,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Bruce Banner (Spider-Hulk),https://static.wikia.nocookie.net/intothespiderverse/images/2/26/Bruce_Banner_ATSV.png/revision/latest?cb=20230702201452,Мультфильмы,,,
1553,1653,37,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Burglar (Earth-616A),https://static.wikia.nocookie.net/intothespiderverse/images/2/23/Burglar_%28Earth-616A%29.png/revision/latest/scale-to-width-down/350?cb=20230919120228,Мультфильмы,,,
1554,1654,38,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Burglar (Earth-Unknown),https://static.wikia.nocookie.net/intothespiderverse/images/2/2d/Burglar_%28Earth-Unknown%29.webp/revision/latest?cb=20230901015557,Мультфильмы,,,
1555,1655,39,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,C. Salas,https://static.wikia.nocookie.net/intothespiderverse/images/d/dd/Salas_001.png/revision/latest/scale-to-width-down/350?cb=20210609131548,Мультфильмы,,,
1556,1656,40,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Calleros,https://static.wikia.nocookie.net/intothespiderverse/images/3/34/Calleros_%28E-1610%29_001.png/revision/latest/scale-to-width-down/350?cb=20210712042041,Мультфильмы,,,
1557,1657,41,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Template:Character,,Мультфильмы,,,
1558,1658,42,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Category:Character Hubs,,Мультфильмы,,,
1559,1659,43,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Charlotte Webber,https://static.wikia.nocookie.net/intothespiderverse/images/e/e7/Charlotte_Webber_ATSV.png/revision/latest/scale-to-width-down/350?cb=20230702174406,Мультфильмы,,,
1560,1660,44,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Christopher Miller (Earth-13122),https://static.wikia.nocookie.net/intothespiderverse/images/f/f7/Christopher_Miller_%28Earth-13122%29.png/revision/latest?cb=20230911191657,Мультфильмы,,,
1561,1661,45,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Cindy Moon,https://static.wikia.nocookie.net/intothespiderverse/images/d/d6/Miles%27_contacts_list_%28E-1610%29_002.png/revision/latest/scale-to-width-down/350?cb=20210809160014,Мультфильмы,,,
1562,1662,46,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Clam,https://static.wikia.nocookie.net/intothespiderverse/images/4/42/Clam_%28Earth-Unknown%29.webp/revision/latest?cb=20230826212143,Мультфильмы,,,
1563,1663,47,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Classic Otto Octavius,https://static.wikia.nocookie.net/intothespiderverse/images/2/29/Classic_Otto_Octavius_ATSV.png/revision/latest/scale-to-width-down/349?cb=20230814111343,Мультфильмы,,,
1564,1664,48,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Comics Hobart Brown,,Мультфильмы,,,
1565,1665,49,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Cyber Billygoat,https://static.wikia.nocookie.net/intothespiderverse/images/c/c3/Cyber_Billygoat_%28E-8311%29_001.png/revision/latest/scale-to-width-down/350?cb=20210720035228,Мультфильмы,,,
1566,1666,50,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Cyborg Spider-Woman,https://static.wikia.nocookie.net/intothespiderverse/images/0/0d/Unnamed_Cyborg_Spider-Woman.webp/revision/latest/scale-to-width-down/350?cb=20230607145501,Мультфильмы,,,
1567,1667,51,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Daisy Johnson,https://static.wikia.nocookie.net/intothespiderverse/images/8/82/Daisy_Johnson_%28Earth-1610%29.png/revision/latest?cb=20230728195904,Мультфильмы,,,
1568,1668,52,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Daniel Brito (Earth-Unknown),https://static.wikia.nocookie.net/intothespiderverse/images/d/db/Daniel_Brito_%28Earth-Unknown%29.webp/revision/latest?cb=20230906041132,Мультфильмы,,,
1569,1669,53,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Category:Deceased characters,,Мультфильмы,,,
1570,1670,54,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Delilah (Earth-1610),https://static.wikia.nocookie.net/intothespiderverse/images/5/5d/Delilah_%28Earth-1610%29_from_Marvel%27s_Spider-Man_2.png/revision/latest/scale-to-width-down/350?cb=20231020051135,Мультфильмы,,,
1571,1671,55,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Dmitri Smerdyakov (Earth-1610),https://static.wikia.nocookie.net/intothespiderverse/images/b/b5/Chameleon_%28Earth-1610%29.png/revision/latest/scale-to-width-down/350?cb=20230808143808,Мультфильмы,,,
1572,1672,56,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Doppelganger,https://static.wikia.nocookie.net/intothespiderverse/images/b/ba/Doppelganger.jpg/revision/latest?cb=20230714015704,Мультфильмы,,,
1573,1673,57,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Dr. Crawdaddy,https://static.wikia.nocookie.net/intothespiderverse/images/a/a7/Dr_Crawdaddy_%28E-8311%29_001.png/revision/latest/scale-to-width-down/350?cb=20210714162609,Мультфильмы,,,
1574,1674,58,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Jessica Drew (Earth-332),https://static.wikia.nocookie.net/intothespiderverse/images/5/57/Jessica_Drew_%28Earth-404%29_from_Spider-Man_Across_the_Spider-Verse_003.png/revision/latest/scale-to-width-down/350?cb=20230620005847,Мультфильмы,,,
1575,1675,59,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Eddie Brock (Earth-1610),,Мультфильмы,,,
1576,1676,60,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Edward Brock (Earth-616),https://static.wikia.nocookie.net/intothespiderverse/images/4/4c/Earth-616B_Storyboard.png/revision/latest/scale-to-width-down/350?cb=20230918115742,Мультфильмы,,,
1577,1677,61,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Eugene Patilio (Earth-1610),https://static.wikia.nocookie.net/intothespiderverse/images/c/ca/Frog-Man_%28Earth-1610%29.png/revision/latest/scale-to-width-down/350?cb=20230808144252,Мультфильмы,,,
1578,1678,62,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Eugene Patilio (Earth-Unknown),https://static.wikia.nocookie.net/intothespiderverse/images/e/e8/Frog-Man_ATSV.png/revision/latest?cb=20230815170115,Мультфильмы,,,
1579,1679,63,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Ezekiel Sims (Earth-Unknown),https://static.wikia.nocookie.net/intothespiderverse/images/7/7b/Ezekiel_Sims_Spider-Therapist.webp/revision/latest/scale-to-width-down/350?cb=20230603190630,Мультфильмы,,,
1580,1680,64,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Flash Thompson (Earth-616),,Мультфильмы,,,
1581,1681,65,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Flash Thompson (Earth-78127),https://static.wikia.nocookie.net/intothespiderverse/images/7/76/CaptainSpider.jpg/revision/latest?cb=20230714022322,Мультфильмы,,,
1582,1682,66,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Flint Marko (Earth-42),,Мультфильмы,,,
1583,1683,67,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Francis Byte,https://static.wikia.nocookie.net/intothespiderverse/images/9/99/Videoman_ATSV.png/revision/latest?cb=20230627125735,Мультфильмы,,,
1584,1684,68,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Frankfurter Porker,,Мультфильмы,,,
1585,1685,69,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Fredrick Foswell,https://static.wikia.nocookie.net/intothespiderverse/images/c/c3/Frederick_Foswell_%28Earth-Unknown%29.webp/revision/latest/scale-to-width-down/350?cb=20230826213031,Мультфильмы,,,
1586,1686,70,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Future Foundation Spider-Woman,https://static.wikia.nocookie.net/intothespiderverse/images/9/91/FF_Spider-Woman_%28Earth-Unknown%29.webp/revision/latest/scale-to-width-down/276?cb=20230816004349,Мультфильмы,,,
1587,1687,71,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Gabriella O'Hara,,Мультфильмы,,,
1588,1688,72,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Ganke Lee,https://static.wikia.nocookie.net/intothespiderverse/images/2/2c/Ganke_Lee_%28E-1610%29_001.png/revision/latest/scale-to-width-down/350?cb=20210624162153,Мультфильмы,,,
1589,1689,73,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Gayatri Singh,https://static.wikia.nocookie.net/intothespiderverse/images/6/6d/Gayatri_Singh_%28Earth-50101%29_from_Spider-Man_Across_the_Spider-Verse_002.png/revision/latest/scale-to-width-down/350?cb=20230818213507,Мультфильмы,,,
1590,1690,74,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,George Stacy (Earth-26496),https://static.wikia.nocookie.net/intothespiderverse/images/b/b2/2000s_Earth-26496_from_Across_Spider-Verse_001.png/revision/latest/scale-to-width-down/349?cb=20230808141932,Мультфильмы,,,
1591,1691,75,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,George Stacy (Earth-616),https://static.wikia.nocookie.net/intothespiderverse/images/9/9b/George_Stacy_%28Earth-616%29_from_Spider-Man_Across_the_Spider-Verse_001.png/revision/latest/scale-to-width-down/350?cb=20230608014018,Мультфильмы,,,
1592,1692,76,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,George Stacy (Earth-616A),https://static.wikia.nocookie.net/intothespiderverse/images/e/e7/616AStacy.png/revision/latest/scale-to-width-down/350?cb=20230717174349,Мультфильмы,,,
1593,1693,77,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,George Stacy (Earth-65),https://static.wikia.nocookie.net/intothespiderverse/images/3/3b/George_Stacy_Earth-65B.jpg/revision/latest/scale-to-width-down/350?cb=20230825034818,Мультфильмы,,,
1594,1694,78,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Gloria Morales,https://static.wikia.nocookie.net/intothespiderverse/images/3/3e/Jeff%27s_contacts_list_%28E-1610%29_001.png/revision/latest/scale-to-width-down/350?cb=20210809042509,Мультфильмы,,,
1595,1695,79,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Glory Grant,https://static.wikia.nocookie.net/intothespiderverse/images/9/90/Glory_Grant_%28Earth-65%29.png/revision/latest/scale-to-width-down/350?cb=20230807200010,Мультфильмы,,,
1596,1696,80,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Gog (Earth-42),https://static.wikia.nocookie.net/intothespiderverse/images/0/09/Gog_%28Earth-42%29.png/revision/latest?cb=20230816191955,Мультфильмы,,,
1597,1697,81,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Gog (Earth-Unknown),https://static.wikia.nocookie.net/intothespiderverse/images/c/c0/Gog_%28Earth-Unknown%29.png/revision/latest/scale-to-width-down/350?cb=20230912132036,Мультфильмы,,,
1598,1698,82,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Gog 2 (Earth-Unknown),https://static.wikia.nocookie.net/intothespiderverse/images/f/f5/Gog_2_%28Earth-Unknown%29.webp/revision/latest?cb=20230826212739,Мультфильмы,,,
1599,1699,83,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Goose Cannon,https://static.wikia.nocookie.net/intothespiderverse/images/0/0e/Goose_Cannon_%28E-8311%29_001.png/revision/latest/scale-to-width-down/350?cb=20210720033431,Мультфильмы,,,
1600,1700,84,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Gordon Thomas,https://static.wikia.nocookie.net/intothespiderverse/images/e/e9/Typeface_ATSV.png/revision/latest/scale-to-width-down/350?cb=20230724171738,Мультфильмы,,,
1601,1701,85,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Category:Gwen Stacy,,Мультфильмы,,,
1602,1702,86,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Harry Osborn,,Мультфильмы,,,
1603,1703,87,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Helen Stacy (Earth-65),https://static.wikia.nocookie.net/intothespiderverse/images/4/48/Gwenmom.jpg/revision/latest/scale-to-width-down/350?cb=20230925174232,Мультфильмы,,,
1604,1704,88,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Herman Schultz (Earth-1610),https://static.wikia.nocookie.net/intothespiderverse/images/9/92/Herman_Schultz_%28Earth-1610%29_from_Spider-Man_Into_the_Spider-Verse.png/revision/latest/scale-to-width-down/350?cb=20230526193118,Мультфильмы,,,
1605,1705,89,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Herman Schultz (Earth-42),,Мультфильмы,,,
1606,1706,90,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Herman Schultz (Earth-Unknown),https://static.wikia.nocookie.net/intothespiderverse/images/0/06/Shocker_ATSV.png/revision/latest/scale-to-width-down/350?cb=20230813052048,Мультфильмы,,,
1607,1707,91,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Hobgoblin (Earth-50101),https://static.wikia.nocookie.net/intothespiderverse/images/6/6e/Roderick_Kingsley_%28Earth-50101%29.png/revision/latest/scale-to-width-down/350?cb=20230805195324,Мультфильмы,,,
1608,1708,92,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Hubert Carpenter,https://static.wikia.nocookie.net/intothespiderverse/images/8/84/Hubert_Carpenter_%28Earth-Unknown%29.webp/revision/latest/scale-to-width-down/350?cb=20230826213118,Мультфильмы,,,
1609,1709,93,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Hubert Carpenter (Earth-138),https://static.wikia.nocookie.net/intothespiderverse/images/d/d8/Walrus_%28Earth-138%29.png/revision/latest/scale-to-width-down/350?cb=20230808163837,Мультфильмы,,,
1610,1710,94,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Inspector Singh,https://static.wikia.nocookie.net/intothespiderverse/images/1/19/Singh.jpg/revision/latest/scale-to-width-down/350?cb=20230818055123,Мультфильмы,,,
1611,1711,95,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,J. Jonah Jameson (Earth-13122),https://static.wikia.nocookie.net/intothespiderverse/images/e/eb/J_Jonah_Jameson_%28Earth-13122%29.png/revision/latest/scale-to-width-down/350?cb=20230724192142,Мультфильмы,,,
1612,1712,96,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,J. Jonah Jameson (Earth-1610),https://static.wikia.nocookie.net/intothespiderverse/images/4/43/J._Jonah_Jameson_%28Earth-1610%29_from_Spider-Man_Across_the_Spider-Verse.png/revision/latest/scale-to-width-down/350?cb=20230616030737,Мультфильмы,,,
1613,1713,97,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,J. Jonah Jameson (Earth-42),,Мультфильмы,,,
1614,1714,98,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,J. Jonah Jameson (Earth-616),,Мультфильмы,,,
1615,1715,99,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,J. Jonah Jameson (Earth-65),,Мультфильмы,,,
1616,1716,100,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,J. Jonah Jameson (Earth-67),https://static.wikia.nocookie.net/intothespiderverse/images/a/a0/J._Jonah_Jameson_%28E-67%29_001.png/revision/latest/scale-to-width-down/350?cb=20210609141557,Мультфильмы,,,
1617,1717,101,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Jackson Brice (Earth-Unknown),https://static.wikia.nocookie.net/intothespiderverse/images/c/c7/Jackson_Brice_%28Earth-Unknown%29.webp/revision/latest?cb=20230906041001,Мультфильмы,,,
1618,1718,102,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Jalome Beacher,https://static.wikia.nocookie.net/intothespiderverse/images/c/c7/Jalome_Beacher_%28Earth-Unknown%29.webp/revision/latest?cb=20230826212227,Мультфильмы,,,
1619,1719,103,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Jalome Beacher (Earth-42),,Мультфильмы,,,
1620,1720,104,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Janice Lincoln,https://static.wikia.nocookie.net/intothespiderverse/images/a/af/Janice_Lincoln_%28Earth-Unknown%29.webp/revision/latest?cb=20230826212703,Мультфильмы,,,
1621,1721,105,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Jefferson Davis (Earth-1610),https://static.wikia.nocookie.net/intothespiderverse/images/9/93/Jefferson_Davis_%28Earth-1610%29_from_Spider-Man_Across_the_Spider-Verse_001.jpg/revision/latest/scale-to-width-down/350?cb=20230810093955,Мультфильмы,,,
1622,1722,106,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Jefferson Davis (Earth-42),https://static.wikia.nocookie.net/intothespiderverse/images/c/cf/Jefferson_Davis_%28Earth-42%29_from_Spider-Man_Across_the_Spider-Verse.png/revision/latest/scale-to-width-down/350?cb=20230616022825,Мультфильмы,,,
1623,1723,107,24,Человек-паук: Через вселенные,https://static.wikia.nocookie.net/intothespiderverse/images/2/22/Gwen-universe-with-talent_ver_1.png/revision/latest/scale-to-width-down/500?cb=20230527223604,Jessica Drew (Earth-1610),https://static.wikia.nocookie.net/intothespiderverse/images/7/70/Miles%27_contacts_list_%28E-1610%29_001.png/revision/latest/scale-to-width-down/350?cb=20210610165154,Мультфильмы,,,
